"quarter","Ticker","Name","Industry","buy/sell(mil $)"
"1Q23","ESPR","Esperion Therapeutics Inc","Health Care",-3.5
"1Q23","HSIC","Henry Schein Inc","Health Care",-3.5
"1Q23","HZNP","Horizon Therapeutics PLC","Health Care",-3.5
"1Q23","RVLV","Revolve Group Inc","Consumer Discretionary",-3.5
"1Q23","APO","Apollo Global Management Inc","Financials",-3.4
"1Q23","ASC","Ardmore Shipping Corp","Energy",-3.4
"1Q23","DBX","Dropbox Inc","Information Technology",-3.4
"1Q23","SCS","Steelcase Inc","Industrials",-3.4
"1Q23","TRTN","Triton International Ltd","Industrials",-3.4
"1Q23","VOD","Vodafone Group PLC","Communication Services",-3.4
"1Q23","EVRG","Evergy Inc","Utilities",-3.3
"1Q23","EXP","Eagle Materials Inc","Materials",-3.3
"1Q23","NUE","Nucor Corp","Materials",-3.3
"1Q23","BHVN","Biohaven Ltd","Health Care",-3.2
"1Q23","BRP","BRP Group Inc","Financials",-3.2
"1Q23","GMS","GMS Inc","Industrials",-3.2
"1Q23","GNW","Genworth Financial Inc","Financials",-3.2
"1Q23","AFRM","Affirm Holdings Inc","Financials",-3.1
"1Q23","DPZ","Domino's Pizza Inc","Consumer Discretionary",-3.1
"1Q23","GOLD","Barrick Gold Corp","Materials",-3.1
"1Q23","VCYT","Veracyte Inc","Health Care",-3.1
"1Q23","GGG","Graco Inc","Industrials",-3
"1Q23","OLN","Olin Corp","Materials",-3
"1Q23","PPC","Pilgrims Pride Corp","Consumer Staples",-3
"1Q23","SG","Sweetgreen Inc","Consumer Discretionary",-3
"1Q23","TWST","Twist Bioscience Corp","Health Care",-3
"1Q23","OTTR","Otter Tail Corp","Utilities",-2.9
"1Q23","SDGR","Schrodinger Inc","Health Care",-2.9
"1Q23","WTM","White Mountains Insurance Group Ltd","Financials",-2.9
"1Q23","KOF","Coca-Cola Femsa SAB de CV","Consumer Staples",-2.8
"1Q23","STE","STERIS plc","Health Care",-2.8
"1Q23","STR","Sitio Royalties Corp","Energy",-2.8
"1Q23","VRSN","Verisign Inc","Information Technology",-2.8
"1Q23","WH","Wyndham Hotels & Resorts Inc","Consumer Discretionary",-2.8
"1Q23","WIX","Wix.Com Ltd","Information Technology",-2.8
"1Q23","AMR","Alpha Metallurgical Resources Inc","Materials",-2.7
"1Q23","AZUL","Azul SA","Industrials",-2.7
"1Q23","FLT","Fleetcor Technologies Inc","Financials",-2.7
"1Q23","MUSA","Murphy Usa Inc","Consumer Discretionary",-2.7
"1Q23","NSIT","Insight Enterprises Inc","Information Technology",-2.7
"1Q23","PLL","Piedmont Lithium Inc","Materials",-2.7
"1Q23","RBLX","Roblox Corp","Communication Services",-2.7
"1Q23","BXP","Boston Properties Inc","Real Estate",-2.6
"1Q23","FNKO","Funko Inc","Consumer Discretionary",-2.6
"1Q23","HUBB","Hubbell Inc","Industrials",-2.6
"1Q23","KAMN","Kaman Corp","Industrials",-2.6
"1Q23","KRNT","Kornit Digital Ltd","Industrials",-2.6
"1Q23","MPC","Marathon Petroleum Corp","Energy",-2.6
"1Q23","PNR","Pentair PLC","Industrials",-2.6
"1Q23","URI","United Rentals Inc","Industrials",-2.6
"1Q23","ACIW","ACI Worldwide Inc","Information Technology",-2.5
"1Q23","AES","AES Corp","Utilities",-2.5
"1Q23","ASX","ASE Technology Holding Co Ltd","Information Technology",-2.5
"1Q23","BFAM","Bright Horizons Family Solutions Inc","Consumer Discretionary",-2.5
"1Q23","BG","Bunge Ltd","Consumer Staples",-2.5
"1Q23","BHR","Braemar Hotels & Resorts Inc","Real Estate",-2.5
"1Q23","BIPC","Brookfield Infrastructure Corp","Utilities",-2.5
"1Q23","CCRD","CoreCard Corp","Information Technology",-2.5
"1Q23","DVAX","Dynavax Technologies Corp","Health Care",-2.5
"1Q23","EXEL","Exelixis Inc","Health Care",-2.5
"1Q23","HCNE","Jaws Hurricane Acquisition Corp","NULL",-2.5
"1Q23","INDT","Indus Realty Trust Inc","Real Estate",-2.5
"1Q23","MGY","Magnolia Oil & Gas Corp","Energy",-2.5
"1Q23","NRAC","Northern Revival Acquisition Corp","NULL",-2.5
"1Q23","NTES","NetEase Inc","Communication Services",-2.5
"1Q23","ONTO","Onto Innovation Inc","Information Technology",-2.5
"1Q23","PBR","Petroleo Brasileiro SA Petrobras","Energy",-2.5
"1Q23","TDY","Teledyne Technologies Inc","Information Technology",-2.5
"1Q23","DNMR","Danimer Scientific Inc","Materials",-2.4
"1Q23","IAC","IAC Inc","Communication Services",-2.4
"1Q23","PDCE","PDC Energy Inc","Energy",-2.4
"1Q23","RMD","Resmed Inc","Health Care",-2.4
"1Q23","AGR","Avangrid Inc","Utilities",-2.3
"1Q23","AVNT","Avient Corp","Materials",-2.3
"1Q23","FTAI","FTAI Aviation Ltd","Industrials",-2.3
"1Q23","GLRE","Greenlight Capital Re Ltd","Financials",-2.3
"1Q23","NBIX","Neurocrine Biosciences Inc","Health Care",-2.3
"1Q23","PACW","PacWest Bancorp","Financials",-2.3
"1Q23","PFG","Principal Financial Group Inc","Financials",-2.3
"1Q23","REVG","REV Group Inc","Industrials",-2.3
"1Q23","STLD","Steel Dynamics Inc","Materials",-2.3
"1Q23","APAM","Artisan Partners Asset Management Inc","Financials",-2.2
"1Q23","EFX","Equifax Inc","Industrials",-2.2
"1Q23","FTNT","Fortinet Inc","Information Technology",-2.2
"1Q23","GATX","GATX Corp","Industrials",-2.2
"1Q23","KBH","KB Home","Consumer Discretionary",-2.2
"1Q23","OMI","Owens & Minor Inc","Health Care",-2.2
"1Q23","RGLD","Royal Gold Inc","Materials",-2.2
"1Q23","TCMD","Tactile Systems Technology Inc","Health Care",-2.2
"1Q23","TPH","Tri Pointe Homes Inc (Delaware)","Consumer Discretionary",-2.2
"1Q23","WSFS","WSFS Financial Corp","Financials",-2.2
"1Q23","AMP","Ameriprise Financial Inc","Financials",-2.1
"1Q23","BOOT","Boot Barn Holdings Inc","Consumer Discretionary",-2.1
"1Q23","CNO","CNO Financial Group Inc","Financials",-2.1
"1Q23","ENV","Envestnet Inc","Information Technology",-2.1
"1Q23","MDB","MongoDB Inc","Information Technology",-2.1
"1Q23","MTH","Meritage Homes Corp","Consumer Discretionary",-2.1
"1Q23","O","Realty Income Corp","Real Estate",-2.1
"1Q23","OFIX","Orthofix Medical Inc","Health Care",-2.1
"1Q23","ROP","Roper Technologies Inc","Information Technology",-2.1
"1Q23","TEVA","Teva Pharmaceutical Industries Ltd","Health Care",-2.1
"1Q23","UHAL","U-Haul Holding Co","Industrials",-2.1
"1Q23","WNC","Wabash National Corp","Industrials",-2.1
"1Q23","CNK","Cinemark Holdings Inc","Communication Services",-2
"1Q23","ED","Consolidated Edison Inc","Utilities",-2
"1Q23","NTST","Netstreit Corp","Real Estate",-2
"1Q23","OB","Outbrain Inc","Communication Services",-2
"1Q23","VEEV","Veeva Systems Inc","Health Care",-2
"1Q23","ABCB","Ameris Bancorp","Financials",-1.9
"1Q23","FOCS","Focus Financial Partners Inc","Financials",-1.9
"1Q23","HURC","Hurco Companies Inc","Industrials",-1.9
"1Q23","NICE","Nice Ltd","Information Technology",-1.9
"1Q23","RMBS","Rambus Inc","Information Technology",-1.9
"1Q23","SBH","Sally Beauty Holdings Inc","Consumer Discretionary",-1.9
"1Q23","SKT","Tanger Factory Outlet Centers Inc","Real Estate",-1.9
"1Q23","UVE","Universal Insurance Holdings Inc","Financials",-1.9
"1Q23","CDAY","Ceridian HCM Holding Inc","Industrials",-1.8
"1Q23","CENX","Century Aluminum Co","Materials",-1.8
"1Q23","GMAB","Genmab A/S","Health Care",-1.8
"1Q23","HUN","Huntsman Corp","Materials",-1.8
"1Q23","JHG","Janus Henderson Group PLC","Financials",-1.8
"1Q23","PRI","Primerica Inc","Financials",-1.8
"1Q23","PTGX","Protagonist Therapeutics Inc","Health Care",-1.8
"1Q23","QGEN","Qiagen NV","Health Care",-1.8
"1Q23","SJT","San Juan Basin Royalty Trust","Energy",-1.8
"1Q23","SYY","Sysco Corp","Consumer Staples",-1.8
"1Q23","AVDL","Avadel Pharmaceuticals PLC","Health Care",-1.7
"1Q23","BCRX","BioCryst Pharmaceuticals Inc","Health Care",-1.7
"1Q23","BPMC","Blueprint Medicines Corp","Health Care",-1.7
"1Q23","BR","Broadridge Financial Solutions Inc","Industrials",-1.7
"1Q23","FA","First Advantage Corp","Industrials",-1.7
"1Q23","FL","Foot Locker Inc","Consumer Discretionary",-1.7
"1Q23","GEF","Greif Inc","Materials",-1.7
"1Q23","LNTH","Lantheus Holdings Inc","Health Care",-1.7
"1Q23","MGTX","MeiraGTx Holdings PLC","Health Care",-1.7
"1Q23","NJR","New Jersey Resources Corp","Utilities",-1.7
"1Q23","RHP","Ryman Hospitality Properties Inc","Real Estate",-1.7
"1Q23","SONO","Sonos Inc","Consumer Discretionary",-1.7
"1Q23","SPB","Spectrum Brands Holdings Inc","Consumer Staples",-1.7
"1Q23","TDW","Tidewater Inc","Energy",-1.7
"1Q23","VVV","Valvoline Inc","Consumer Discretionary",-1.7
"1Q23","CRMT","America's CAR-MART Inc","Consumer Discretionary",-1.6
"1Q23","EAT","Brinker International Inc","Consumer Discretionary",-1.6
"1Q23","MHO","M/I Homes Inc","Consumer Discretionary",-1.6
"1Q23","MTRX","Matrix Service Co","Industrials",-1.6
"1Q23","OMF","OneMain Holdings Inc","Financials",-1.6
"1Q23","OWL","Blue Owl Capital Inc","Financials",-1.6
"1Q23","PAR","PAR Technology Corp","Information Technology",-1.6
"1Q23","SE","Sea Ltd","Communication Services",-1.6
"1Q23","TDOC","Teladoc Health Inc","Health Care",-1.6
"1Q23","TTEK","Tetra Tech Inc","Industrials",-1.6
"1Q23","ALSN","Allison Transmission Holdings Inc","Industrials",-1.5
"1Q23","ARMK","Aramark","Consumer Discretionary",-1.5
"1Q23","AX","Axos Financial Inc","Financials",-1.5
"1Q23","BL","Blackline Inc","Information Technology",-1.5
"1Q23","ENPH","Enphase Energy Inc","Information Technology",-1.5
"1Q23","ESAB","ESAB Corp","Industrials",-1.5
"1Q23","ITT","ITT Inc","Industrials",-1.5
"1Q23","MBUU","Malibu Boats Inc","Consumer Discretionary",-1.5
"1Q23","MGNI","Magnite Inc","Communication Services",-1.5
"1Q23","PAG","Penske Automotive Group Inc","Consumer Discretionary",-1.5
"1Q23","PAYC","Paycom Software Inc","Industrials",-1.5
"1Q23","SXT","Sensient Technologies Corp","Materials",-1.5
"1Q23","TROW","T Rowe Price Group Inc","Financials",-1.5
"1Q23","ALB","Albemarle Corp","Materials",-1.4
"1Q23","BGCP","BGC Partners Inc","Financials",-1.4
"1Q23","BOOM","DMC Global Inc","Energy",-1.4
"1Q23","BRBR","Bellring Brands Inc","Consumer Staples",-1.4
"1Q23","BVS","Bioventus Inc","Health Care",-1.4
"1Q23","DK","Delek US Holdings Inc","Energy",-1.4
"1Q23","DNA","Ginkgo Bioworks Holdings Inc","Materials",-1.4
"1Q23","HELE","Helen of Troy Ltd","Consumer Discretionary",-1.4
"1Q23","MAC","Macerich Co","Real Estate",-1.4
"1Q23","MP","MP Materials Corp","Materials",-1.4
"1Q23","MVIS","MicroVision Inc","Information Technology",-1.4
"1Q23","NTNX","Nutanix Inc","Information Technology",-1.4
"1Q23","TRMK","Trustmark Corp","Financials",-1.4
"1Q23","U","Unity Software Inc","Information Technology",-1.4
"1Q23","ARWR","Arrowhead Pharmaceuticals Inc","Health Care",-1.3
"1Q23","BCE","BCE Inc","Communication Services",-1.3
"1Q23","BIRD","Allbirds Inc","Consumer Discretionary",-1.3
"1Q23","CADE","Cadence Bank","Financials",-1.3
"1Q23","FNV","Franco-Nevada Corp","Materials",-1.3
"1Q23","FORM","FormFactor Inc","Information Technology",-1.3
"1Q23","ISPO","Inspirato Inc","Consumer Discretionary",-1.3
"1Q23","MTRN","Materion Corp","Materials",-1.3
"1Q23","OLLI","Ollie's Bargain Outlet Holdings Inc","Consumer Discretionary",-1.3
"1Q23","PLRX","Pliant Therapeutics Inc","Health Care",-1.3
"1Q23","SAGE","SAGE Therapeutics Inc","Health Care",-1.3
"1Q23","SIGA","SIGA Technologies Inc","Health Care",-1.3
"1Q23","BWMN","Bowman Consulting Group Ltd","Industrials",-1.2
"1Q23","EQT","EQT Corp","Energy",-1.2
"1Q23","GHC","Graham Holdings Co","Consumer Discretionary",-1.2
"1Q23","KHC","Kraft Heinz Co","Consumer Staples",-1.2
"1Q23","MPAA","Motorcar Parts of America Inc","Consumer Discretionary",-1.2
"1Q23","NCLH","Norwegian Cruise Line Holdings Ltd","Consumer Discretionary",-1.2
"1Q23","NDSN","Nordson Corp","Industrials",-1.2
"1Q23","OSTK","Overstock.com Inc","Consumer Discretionary",-1.2
"1Q23","RTO","Rentokil Initial PLC","Industrials",-1.2
"1Q23","UNP","Union Pacific Corp","Industrials",-1.2
"1Q23","VMD","Viemed Healthcare Inc","Health Care",-1.2
"1Q23","WEX","WEX Inc","Financials",-1.2
"1Q23","WRBY","Warby Parker Inc","Consumer Discretionary",-1.2
"1Q23","ARCB","ArcBest Corp","Industrials",-1.1
"1Q23","CS","Credit Suisse Group AG","Financials",-1.1
"1Q23","EDIT","Editas Medicine Inc","Health Care",-1.1
"1Q23","FBIO","Fortress Biotech Inc","Health Care",-1.1
"1Q23","GHL","Greenhill & Co Inc","Financials",-1.1
"1Q23","GIS","General Mills Inc","Consumer Staples",-1.1
"1Q23","HLF","Herbalife Ltd","Consumer Staples",-1.1
"1Q23","MORN","Morningstar Inc","Financials",-1.1
"1Q23","PCTY","Paylocity Holding Corp","Industrials",-1.1
"1Q23","PZZA","Papa John's International Inc","Consumer Discretionary",-1.1
"1Q23","SNAP","Snap Inc","Communication Services",-1.1
"1Q23","UVSP","Univest Financial Corp","Financials",-1.1
"1Q23","XHR","Xenia Hotels & Resorts Inc","Real Estate",-1.1
"1Q23","Z","Zillow Group Inc","Real Estate",-1.1
"1Q23","AGNC","AGNC Investment Corp","Financials",-1
"1Q23","CROX","Crocs Inc","Consumer Discretionary",-1
"1Q23","CSTM","Constellium SE","Materials",-1
"1Q23","HGV","Hilton Grand Vacations Inc","Consumer Discretionary",-1
"1Q23","INGR","Ingredion Inc","Consumer Staples",-1
"1Q23","MEDP","Medpace Holdings Inc","Health Care",-1
"1Q23","MMSI","Merit Medical Systems Inc","Health Care",-1
"1Q23","MXCT","MaxCyte Inc","Health Care",-1
"1Q23","MYRG","MYR Group Inc","Industrials",-1
"1Q23","PAYX","Paychex Inc","Industrials",-1
"1Q23","PGC","Peapack-Gladstone Financial Corp","Financials",-1
"1Q23","POWI","Power Integrations Inc","Information Technology",-1
"1Q23","PTCT","PTC Therapeutics Inc","Health Care",-1
"1Q23","RWT","Redwood Trust Inc","Financials",-1
"1Q23","SLAM","Slam Corp","NULL",-1
"1Q23","TME","Tencent Music Entertainment Group","Communication Services",-1
"1Q23","UCBI","United Community Banks Inc","Financials",-1
"1Q23","UMBF","UMB Financial Corp","Financials",-1
"1Q23","VTYX","Ventyx Biosciences Inc","Health Care",-1
"1Q23","ADP","Automatic Data Processing Inc","Industrials",-0.9
"1Q23","CLX","Clorox Co","Consumer Staples",-0.9
"1Q23","COIN","Coinbase Global Inc","Financials",-0.9
"1Q23","DLB","Dolby Laboratories Inc","Information Technology",-0.9
"1Q23","EDAP","Edap Tms SA","Health Care",-0.9
"1Q23","EMN","Eastman Chemical Co","Materials",-0.9
"1Q23","GNL","Global Net Lease Inc","Real Estate",-0.9
"1Q23","HCAT","Health Catalyst Inc","Health Care",-0.9
"1Q23","HOFT","Hooker Furnishings Corp","Consumer Discretionary",-0.9
"1Q23","HSII","Heidrick & Struggles International Inc","Industrials",-0.9
"1Q23","LANC","Lancaster Colony Corp","Consumer Staples",-0.9
"1Q23","LEG","Leggett & Platt Inc","Consumer Discretionary",-0.9
"1Q23","SMTC","Semtech Corp","Information Technology",-0.9
"1Q23","UA","Under Armour Inc","Consumer Discretionary",-0.9
"1Q23","UE","Urban Edge Properties","Real Estate",-0.9
"1Q23","VCEL","Vericel Corp","Health Care",-0.9
"1Q23","VREX","Varex Imaging Corp","Health Care",-0.9
"1Q23","ABC","Amerisourcebergen Corp","Health Care",-0.8
"1Q23","ACA","Arcosa Inc","Industrials",-0.8
"1Q23","AG","First Majestic Silver Corp","Materials",-0.8
"1Q23","AVAV","AeroVironment Inc","Industrials",-0.8
"1Q23","BRZE","Braze Inc","Information Technology",-0.8
"1Q23","CASY","Caseys General Stores Inc","Consumer Staples",-0.8
"1Q23","CBU","Community Bank System Inc","Financials",-0.8
"1Q23","CUTR","Cutera Inc","Health Care",-0.8
"1Q23","DDS","Dillard's Inc","Consumer Discretionary",-0.8
"1Q23","EXTR","Extreme Networks Inc","Information Technology",-0.8
"1Q23","FE","FirstEnergy Corp","Utilities",-0.8
"1Q23","GBCI","Glacier Bancorp Inc","Financials",-0.8
"1Q23","HLX","Helix Energy Solutions Group Inc","Energy",-0.8
"1Q23","HUBG","Hub Group Inc","Industrials",-0.8
"1Q23","KIM","Kimco Realty Corp","Real Estate",-0.8
"1Q23","KLIC","Kulicke and Soffa Industries Inc","Information Technology",-0.8
"1Q23","KO","Coca-Cola Co","Consumer Staples",-0.8
"1Q23","LADR","Ladder Capital Corp","Financials",-0.8
"1Q23","LILAK","Liberty Latin America Ltd","Communication Services",-0.8
"1Q23","NDAQ","Nasdaq Inc","Financials",-0.8
"1Q23","PB","Prosperity Bancshares Inc","Financials",-0.8
"1Q23","SFBS","ServisFirst Bancshares Inc","Financials",-0.8
"1Q23","SKY","Skyline Champion Corp","Consumer Discretionary",-0.8
"1Q23","WMG","Warner Music Group Corp","Communication Services",-0.8
"1Q23","ZD","Ziff Davis Inc","Communication Services",-0.8
"1Q23","ACN","Accenture PLC","Information Technology",-0.7
"1Q23","AGIO","Agios Pharmaceuticals Inc","Health Care",-0.7
"1Q23","ALGT","Allegiant Travel Co","Industrials",-0.7
"1Q23","ATR","Aptargroup Inc","Materials",-0.7
"1Q23","BECN","Beacon Roofing Supply Inc","Industrials",-0.7
"1Q23","BOH","Bank of Hawaii Corp","Financials",-0.7
"1Q23","COTY","Coty Inc","Consumer Staples",-0.7
"1Q23","CRK","Comstock Resources Inc","Energy",-0.7
"1Q23","CTLT","Catalent Inc","Health Care",-0.7
"1Q23","FIBK","First Interstate BancSystem Inc","Financials",-0.7
"1Q23","HEI","HEICO Corp","Industrials",-0.7
"1Q23","HOG","Harley-Davidson Inc","Consumer Discretionary",-0.7
"1Q23","IRT","Independence Realty Trust Inc","Real Estate",-0.7
"1Q23","KRG","Kite Realty Group Trust","Real Estate",-0.7
"1Q23","LYTS","LSI Industries Inc","Industrials",-0.7
"1Q23","ORRF","Orrstown Financial Services Inc","Financials",-0.7
"1Q23","PLTR","Palantir Technologies Inc","Information Technology",-0.7
"1Q23","RDNT","RadNet Inc","Health Care",-0.7
"1Q23","RIOT","Riot Platforms Inc","Information Technology",-0.7
"1Q23","SUP","Superior Industries International Inc","Consumer Discretionary",-0.7
"1Q23","WTI","W&T Offshore Inc","Energy",-0.7
"1Q23","ALC","Alcon AG","Health Care",-0.6
"1Q23","CDW","CDW Corp","Information Technology",-0.6
"1Q23","COLM","Columbia Sportswear Co","Consumer Discretionary",-0.6
"1Q23","CTS","CTS Corp","Information Technology",-0.6
"1Q23","CWK","Cushman & Wakefield PLC","Real Estate",-0.6
"1Q23","GLNG","Golar LNG Ltd","Energy",-0.6
"1Q23","GPRO","GoPro Inc","Consumer Discretionary",-0.6
"1Q23","GWW","WW Grainger Inc","Industrials",-0.6
"1Q23","IMUX","Immunic Inc","Health Care",-0.6
"1Q23","INBX","Inhibrx Inc","Health Care",-0.6
"1Q23","LAZR","Luminar Technologies Inc","Consumer Discretionary",-0.6
"1Q23","MATW","Matthews International Corp","Industrials",-0.6
"1Q23","NGVT","Ingevity Corp","Materials",-0.6
"1Q23","NUVA","NuVasive Inc","Health Care",-0.6
"1Q23","OOMA","Ooma Inc","Communication Services",-0.6
"1Q23","OSK","Oshkosh Corp","Industrials",-0.6
"1Q23","PLAY","Dave & Buster's Entertainment Inc","Consumer Discretionary",-0.6
"1Q23","PLUG","Plug Power Inc","Industrials",-0.6
"1Q23","RCI","Rogers Communications Inc","Communication Services",-0.6
"1Q23","SBCF","Seacoast Banking Corporation of Florida","Financials",-0.6
"1Q23","THR","Thermon Group Holdings Inc","Industrials",-0.6
"1Q23","TNET","TriNet Group Inc","Industrials",-0.6
"1Q23","UDR","UDR Inc","Real Estate",-0.6
"1Q23","UHS","Universal Health Services Inc","Health Care",-0.6
"1Q23","YELP","Yelp Inc","Communication Services",-0.6
"1Q23","ZETA","Zeta Global Holdings Corp","Information Technology",-0.6
"1Q23","ABG","Asbury Automotive Group Inc","Consumer Discretionary",-0.5
"1Q23","AMEH","Apollo Medical Holdings Inc","Health Care",-0.5
"1Q23","APEI","American Public Education Inc","Consumer Discretionary",-0.5
"1Q23","AZEK","Azek Company Inc","Industrials",-0.5
"1Q23","BANC","Banc of California Inc","Financials",-0.5
"1Q23","BW","Babcock & Wilcox Enterprises Inc","Industrials",-0.5
"1Q23","BXC","Bluelinx Holdings Inc","Industrials",-0.5
"1Q23","CNM","Core & Main Inc","Industrials",-0.5
"1Q23","CVI","CVR Energy Inc","Energy",-0.5
"1Q23","FLGT","Fulgent Genetics Inc","Health Care",-0.5
"1Q23","FLYW","Flywire Corp","Financials",-0.5
