"quarter","Ticker","Name","Industry","buy/sell(mil shares)","percent"
"3Q21","CARG","CarGurus Inc","Communication Services",0,0
"3Q21","CHDN","Churchill Downs Inc","Consumer Discretionary",0,0
"3Q21","CMPR","Cimpress PLC","Industrials",0,0
"3Q21","CRUS","Cirrus Logic Inc","Information Technology",0,0
"3Q21","DOMO","Domo Inc","Information Technology",0,0
"3Q21","EGLE","Eagle Bulk Shipping Inc","Industrials",0,0
"3Q21","FBP","First Bancorp","Financials",-0.1,0
"3Q21","FFBC","First Financial Bancorp","Financials",0,0
"3Q21","FIVE","Five Below Inc","Consumer Discretionary",0,0
"3Q21","GBCI","Glacier Bancorp Inc","Financials",0,0
"3Q21","ITT","ITT Inc","Industrials",0,0
"3Q21","MDU","MDU Resources Group Inc","Industrials",0,0
"3Q21","MTG","MGIC Investment Corp","Financials",-0.1,0
"3Q21","MTSI","MACOM Technology Solutions Holdings Inc","Information Technology",0,0
"3Q21","OFG","OFG Bancorp","Financials",0,0
"3Q21","PFS","Provident Financial Services Inc","Financials",0,0
"3Q21","SMTC","Semtech Corp","Information Technology",0,0
"3Q21","VRSK","Verisk Analytics Inc","Industrials",0,0
"3Q21","WMS","Advanced Drainage Systems Inc","Industrials",0,0
"3Q21","WPP","WPP PLC","Communication Services",0,0
"3Q21","WTM","White Mountains Insurance Group Ltd","Financials",0,0
"3Q21","ZS","Zscaler Inc","Information Technology",0,0
"3Q21","ADM","Archer-Daniels-Midland Co","Consumer Staples",0,0
"3Q21","AWI","Armstrong World Industries Inc","Industrials",0,0
"3Q21","BYD","Boyd Gaming Corp","Consumer Discretionary",0,0
"3Q21","CDW","CDW Corp","Information Technology",0,0
"3Q21","CIEN","Ciena Corp","Information Technology",0,0
"3Q21","EVRG","Evergy Inc","Utilities",0,0
"3Q21","FLO","Flowers Foods Inc","Consumer Staples",0,0
"3Q21","HCC","Warrior Met Coal Inc","Materials",0,0
"3Q21","TAK","Takeda Pharmaceutical Co Ltd","Health Care",-0.1,0
"3Q21","VCTR","Victory Capital Holdings Inc","Financials",0,0
"3Q21","VVX","V2X Inc","Industrials",0,0
"3Q21","WIT","Wipro Ltd","Information Technology",-0.1,0
"3Q21","WSM","Williams-Sonoma Inc","Consumer Discretionary",0,0
"3Q21","ANF","Abercrombie & Fitch Co","Consumer Discretionary",0,0
"3Q21","APOG","Apogee Enterprises Inc","Industrials",0,0
"3Q21","BH","Biglari Holdings Inc","Consumer Discretionary",0,0
"3Q21","BZUN","Baozun Inc","Consumer Discretionary",0,0
"3Q21","HUN","Huntsman Corp","Materials",0,0
"3Q21","KTB","Kontoor Brands Inc","Consumer Discretionary",0,0
"3Q21","NET","Cloudflare Inc","Information Technology",0,0
"3Q21","NTCT","Netscout Systems Inc","Information Technology",0,0
"3Q21","PENN","PENN Entertainment Inc","Consumer Discretionary",0,0
"3Q21","PFBC","Preferred Bank","Financials",0,0
"3Q21","PGR","Progressive Corp","Financials",0,0
"3Q21","ROKU","Roku Inc","Communication Services",0,0
"3Q21","SMCI","Super Micro Computer Inc","Information Technology",0,0
"3Q21","SPLK","Splunk Inc","Information Technology",0,0
"3Q21","TOWN","TowneBank","Financials",0,0
"3Q21","UMBF","UMB Financial Corp","Financials",0,0
"3Q21","WTFC","Wintrust Financial Corp","Financials",0,0
"3Q21","AES","AES Corp","Utilities",0,0
"3Q21","ALV","Autoliv Inc","Consumer Discretionary",0,0
"3Q21","BRX","Brixmor Property Group Inc","Real Estate",0,0
"3Q21","CTAS","Cintas Corp","Industrials",0,0
"3Q21","DIN","Dine Brands Global Inc","Consumer Discretionary",0,0
"3Q21","FSS","Federal Signal Corp","Industrials",0,0
"3Q21","GFF","Griffon Corp","Industrials",0,0
"3Q21","GPRE","Green Plains Inc","Energy",0,0
"3Q21","IEX","IDEX Corp","Industrials",0,0
"3Q21","LPX","Louisiana-Pacific Corp","Materials",0,0
"3Q21","NWPX","Northwest Pipe Co","Industrials",0,0
"3Q21","NYT","New York Times Co","Communication Services",0,0
"3Q21","OMCL","Omnicell Inc","Health Care",0,0
"3Q21","SCI","Service Corporation International","Consumer Discretionary",0,0
"3Q21","WRK","Westrock Co","Materials",0,0
"3Q21","CPE","Callon Petroleum Co","Energy",0,0
"3Q21","ECL","Ecolab Inc","Materials",0,0
"3Q21","ESTC","Elastic NV","Information Technology",0,0
"3Q21","GEN","Gen Digital Inc","Information Technology",0,0
"3Q21","GH","Guardant Health Inc","Health Care",0,0
"3Q21","HUBG","Hub Group Inc","Industrials",0,0
"3Q21","MLI","Mueller Industries Inc","Industrials",0,0
"3Q21","MMS","Maximus Inc","Industrials",0,0
"3Q21","PRG","PROG Holdings Inc","Financials",0,0
"3Q21","RGA","Reinsurance Group of America Inc","Financials",0,0
"3Q21","RS","Reliance Steel & Aluminum Co","Materials",0,0
"3Q21","SIG","Signet Jewelers Ltd","Consumer Discretionary",0,0
"3Q21","THC","Tenet Healthcare Corp","Health Care",0,0
"3Q21","UA","Under Armour Inc","Consumer Discretionary",-0.1,0
"3Q21","AN","AutoNation Inc","Consumer Discretionary",0,0
"3Q21","GPI","Group 1 Automotive Inc","Consumer Discretionary",0,0
"3Q21","MOH","Molina Healthcare Inc","Health Care",0,0
"3Q21","ODFL","Old Dominion Freight Line Inc","Industrials",0,0
"3Q21","PCH","Potlatchdeltic Corp","Real Estate",0,0
"3Q21","PTC","PTC Inc","Information Technology",0,0
"3Q21","SAIA","Saia Inc","Industrials",0,0
"3Q21","SLG","SL Green Realty Corp","Real Estate",0,0
"3Q21","SNV","Synovus Financial Corp","Financials",0,0
"3Q21","TT","Trane Technologies PLC","Industrials",0,0
"3Q21","WMG","Warner Music Group Corp","Communication Services",0,0
"3Q21","EGBN","Eagle Bancorp Inc","Financials",0,0
"3Q21","GATX","GATX Corp","Industrials",0,0
"3Q21","KBH","KB Home","Consumer Discretionary",0,0
"3Q21","POST","Post Holdings Inc","Consumer Staples",0,0
"3Q21","AOS","A O Smith Corp","Industrials",0,0
"3Q21","CSL","Carlisle Companies Inc","Industrials",0,0
"3Q21","FLGT","Fulgent Genetics Inc","Health Care",0,0
"3Q21","HIBB","Hibbett Inc","Consumer Discretionary",0,0
"3Q21","JBGS","JBG SMITH Properties","Real Estate",0,0
"3Q21","PNR","Pentair PLC","Industrials",0,0
"3Q21","SAH","Sonic Automotive Inc","Consumer Discretionary",0,0
"3Q21","TWST","Twist Bioscience Corp","Health Care",0,0
"3Q21","VMEO","Vimeo Inc","Communication Services",0,0
"3Q21","AMH","American Homes 4 Rent","Real Estate",0,0
"3Q21","BFH","Bread Financial Holdings Inc","Financials",0,0
"3Q21","DRI","Darden Restaurants Inc","Consumer Discretionary",0,0
"3Q21","EPAM","Epam Systems Inc","Information Technology",0,0
"3Q21","GPOR","Gulfport Energy Corp","Energy",0,0
"3Q21","IMKTA","Ingles Markets Inc","Consumer Staples",0,0
"3Q21","ITGR","Integer Holdings Corp","Health Care",0,0
"3Q21","NCR","NCR Corp","Information Technology",0,0
"3Q21","SAGE","SAGE Therapeutics Inc","Health Care",0,0
"3Q21","TRI","Thomson Reuters Corp","Industrials",0,0
"3Q21","BR","Broadridge Financial Solutions Inc","Industrials",0,0
"3Q21","FIX","Comfort Systems USA Inc","Industrials",0,0
"3Q21","KKR","KKR & Co Inc","Financials",0,0
"3Q21","MATX","Matson Inc","Industrials",0,0
"3Q21","SAM","Boston Beer Company Inc","Consumer Staples",0,0
"3Q21","AI","C3.ai Inc","Information Technology",0,0
"3Q21","GIS","General Mills Inc","Consumer Staples",0,0
"3Q21","ICUI","ICU Medical Inc","Health Care",0,0
"3Q21","INDT","Indus Realty Trust Inc","Real Estate",0,0
"3Q21","LDOS","Leidos Holdings Inc","Industrials",0,0
"3Q21","MORN","Morningstar Inc","Financials",0,0
"3Q21","CELL","PhenomeX Inc","Health Care",0,0
"3Q21","ETSY","ETSY Inc","Consumer Discretionary",0,0
"3Q21","GGG","Graco Inc","Industrials",0,0
"3Q21","MTZ","MasTec Inc","Industrials",0,0
"3Q21","ROG","Rogers Corp","Information Technology",0,0
"3Q21","TER","Teradyne Inc","Information Technology",0,0
"3Q21","WBS","Webster Financial Corp","Financials",0,0
"3Q21","AJRD","Aerojet Rocketdyne Holdings Inc","Industrials",0,0
"3Q21","APAM","Artisan Partners Asset Management Inc","Financials",0,0
"3Q21","ASH","Ashland Inc","Materials",0,0
"3Q21","BILL","BILL Holdings Inc","Information Technology",0,0
"3Q21","CCK","Crown Holdings Inc","Materials",0,0
"3Q21","HEXO","Hexo Corp","Health Care",0,0
"3Q21","MAA","Mid-America Apartment Communities Inc","Real Estate",0,0
"3Q21","MLCO","Melco Resorts & Entertainment Ltd","Consumer Discretionary",-0.2,0
"3Q21","NEOG","Neogen Corp","Health Care",0,0
"3Q21","EXR","Extra Space Storage Inc","Real Estate",0,0
"3Q21","RKT","Rocket Companies Inc","Financials",-0.1,0
"3Q21","TTC","Toro Co","Industrials",0,0
"3Q21","CTRA","Coterra Energy Inc","Energy",-0.1,0
"3Q21","EGRX","Eagle Pharmaceuticals Inc","Health Care",0,0
"3Q21","GRMN","Garmin Ltd","Consumer Discretionary",0,0
"3Q21","MIDD","Middleby Corp","Industrials",0,0
"3Q21","WHR","Whirlpool Corp","Consumer Discretionary",0,0
"3Q21","AMX","America Movil SAB de CV","Communication Services",-0.1,0
"3Q21","CHRW","CH Robinson Worldwide Inc","Industrials",0,0
"3Q21","LECO","Lincoln Electric Holdings Inc","Industrials",0,0
"3Q21","OTTR","Otter Tail Corp","Utilities",0,0
"3Q21","TDOC","Teladoc Health Inc","Health Care",0,0
"3Q21","BECN","Beacon Roofing Supply Inc","Industrials",0,0
"3Q21","ATVI","Activision Blizzard Inc","Communication Services",0,0
"3Q21","KFRC","Kforce Inc","Industrials",0,0
"3Q21","PKX","Posco Holdings Inc","Materials",0,0
"3Q21","RF","Regions Financial Corp","Financials",-0.1,0
"3Q21","SNDL","SNDL Inc","Health Care",-0.3,0
"3Q21","STE","STERIS plc","Health Care",0,0
"3Q21","WASH","Washington Trust Bancorp Inc","Financials",0,0
"3Q21","WGO","Winnebago Industries Inc","Consumer Discretionary",0,0
"3Q21","ALC","Alcon AG","Health Care",0,0
"3Q21","GPC","Genuine Parts Co","Consumer Discretionary",0,0
"3Q21","KO","Coca-Cola Co","Consumer Staples",0,0
"3Q21","TXRH","Texas Roadhouse Inc","Consumer Discretionary",0,0
"3Q21","KFY","Korn Ferry","Industrials",0,0
"3Q21","VMC","Vulcan Materials Co","Materials",0,0
"3Q21","CDNS","Cadence Design Systems Inc","Information Technology",0,0
"3Q21","IVZ","Invesco Ltd","Financials",-0.1,0
"3Q21","ZTO","ZTO Express (Cayman) Inc","Industrials",-0.1,0
"3Q21","ZTS","Zoetis Inc","Health Care",0,0
"3Q21","BIO","Bio Rad Laboratories Inc","Health Care",0,0
"3Q21","FNV","Franco-Nevada Corp","Materials",0,0
"3Q21","KOF","Coca-Cola Femsa SAB de CV","Consumer Staples",-0.1,0
"3Q21","LANC","Lancaster Colony Corp","Consumer Staples",0,0
"3Q21","RRX","Regal Rexnord Corp","Industrials",0,0
"3Q21","TDY","Teledyne Technologies Inc","Information Technology",0,0
"3Q21","WELL","Welltower Inc","Real Estate",0,0
"3Q21","EQR","Equity Residential","Real Estate",0,0
"3Q21","GNRC","Generac Holdings Inc","Industrials",0,0
"3Q21","WNS","WNS (Holdings) Ltd","Industrials",0,0
"3Q21","ZG","Zillow Group Inc","Real Estate",0,0
"3Q21","TTWO","Take-Two Interactive Software Inc","Communication Services",0,0
"3Q21","DDS","Dillard's Inc","Consumer Discretionary",0,0
"3Q21","HTHT","H World Group Ltd","Consumer Discretionary",-0.1,0
"3Q21","EVR","Evercore Inc","Financials",0,0
"3Q21","HELE","Helen of Troy Ltd","Consumer Discretionary",0,0
"3Q21","LBRDA","Liberty Broadband Corp","Communication Services",0,0
"3Q21","PII","Polaris Inc","Consumer Discretionary",0,0
"3Q21","SAVA","Cassava Sciences Inc","Health Care",0,0
"3Q21","VRTX","Vertex Pharmaceuticals Inc","Health Care",0,0
"3Q21","BSAC","Banco Santander-Chile","Financials",-0.2,0
"3Q21","BSY","Bentley Systems Inc","Information Technology",-0.1,0
"3Q21","MOS","Mosaic Co","Materials",-0.1,0
"3Q21","TV","Grupo Televisa SAB","Communication Services",-0.3,0
"3Q21","PLD","Prologis Inc","Real Estate",0,0
"3Q21","XMTR","Xometry Inc","Industrials",0,0
"3Q21","DLO","Dlocal Ltd","Financials",-0.1,0
"3Q21","EC","Ecopetrol SA","Energy",-0.3,0
"3Q21","CHE","Chemed Corp","Health Care",0,0
"3Q21","DUK","Duke Energy Corp","Utilities",0,0
"3Q21","MSEX","Middlesex Water Co","Utilities",0,0
"3Q21","TGT","Target Corp","Consumer Staples",0,0
"3Q21","FERG","Ferguson PLC","Industrials",0,0
"3Q21","DOCU","DocuSign Inc","Information Technology",0,0
"3Q21","PATH","UiPath Inc","Information Technology",-0.1,0
"3Q21","HPE","Hewlett Packard Enterprise Co","Information Technology",-0.3,0
"3Q21","KLAC","KLA Corp","Information Technology",0,0
"3Q21","MSGM","Motorsport Games Inc","Communication Services",0,0
"3Q21","ORLY","O'Reilly Automotive Inc","Consumer Discretionary",0,0
"3Q21","UBER","Uber Technologies Inc","Industrials",-0.1,0
"3Q21","BKR","Baker Hughes Co","Energy",-0.2,0
"3Q21","NEM","Newmont Corporation","Materials",-0.1,0
"3Q21","SYY","Sysco Corp","Consumer Staples",-0.1,0
"3Q21","WTS","Watts Water Technologies Inc","Industrials",0,0
"3Q21","CVE","Cenovus Energy Inc","Energy",-0.5,0
"3Q21","GTLS","Chart Industries Inc","Industrials",0,0
"3Q21","CAG","Conagra Brands Inc","Consumer Staples",-0.1,0
"3Q21","FOX","Fox Corp","Communication Services",-0.1,0
"3Q21","CLF","Cleveland-Cliffs Inc","Materials",-0.2,0
"3Q21","PH","Parker-Hannifin Corp","Industrials",0,0
"3Q21","EXPE","Expedia Group Inc","Consumer Discretionary",0,0
"3Q21","J","Jacobs Solutions Inc","Industrials",0,0
"3Q21","GOLD","Barrick Gold Corp","Materials",-0.2,0
"3Q21","MTH","Meritage Homes Corp","Consumer Discretionary",0,0
"3Q21","ROL","Rollins Inc","Industrials",-0.1,0
"3Q21","NICE","Nice Ltd","Information Technology",0,0
"3Q21","SAP","SAP SE","Information Technology",0,0
"3Q21","ESS","Essex Property Trust Inc","Real Estate",0,0
"3Q21","GLW","Corning Inc","Information Technology",-0.1,0
"3Q21","POOL","Pool Corp","Consumer Discretionary",0,0
"3Q21","AME","AMETEK Inc","Industrials",0,0
"3Q21","BEN","Franklin Resources Inc","Financials",-0.2,0
"3Q21","PSA","Public Storage","Real Estate",0,0
"3Q21","RVTY","Revvity Inc","Health Care",0,0
"3Q21","IBP","Installed Building Products Inc","Consumer Discretionary",0,0
"3Q21","MELI","MercadoLibre Inc","Consumer Discretionary",0,0
"3Q21","VTRS","Viatris Inc","Health Care",-0.4,0
"3Q21","CNP","CenterPoint Energy Inc","Utilities",-0.2,0
"3Q21","LSI","Life Storage Inc","Real Estate",0,0
"3Q21","DAVA","Endava PLC","Information Technology",0,0
"3Q21","EXPD","Expeditors International of Washington Inc","Industrials",0,0
"3Q21","ALLY","Ally Financial Inc","Financials",-0.1,0
"3Q21","ESGR","Enstar Group Ltd","Financials",0,0
"3Q21","XYL","Xylem Inc","Industrials",0,0
"3Q21","BBD","Banco Bradesco SA","Financials",-1.6,0
"3Q21","WST","West Pharmaceutical Services Inc","Health Care",0,0
"3Q21","ERIC","Telefonaktiebolaget LM Ericsson","Information Technology",-0.5,0
"3Q21","NOC","Northrop Grumman Corp","Industrials",0,0
"3Q21","HWM","Howmet Aerospace Inc","Industrials",-0.2,0
"3Q21","RSG","Republic Services Inc","Industrials",-0.1,0
"3Q21","ABEV","Ambev SA","Consumer Staples",-2.2,0
"3Q21","FWONK","Liberty Media Corp","Communication Services",-0.1,0
"3Q21","SO","Southern Co","Utilities",-0.1,0
"3Q21","KHC","Kraft Heinz Co","Consumer Staples",-0.2,0
"3Q21","SYNA","Synaptics Inc","Information Technology",0,0
"3Q21","MDLZ","Mondelez International Inc","Consumer Staples",-0.1,0
"3Q21","XRAY","DENTSPLY SIRONA Inc","Health Care",-0.1,0
"3Q21","CS","Credit Suisse Group AG","Financials",-0.7,0
"3Q21","XEL","Xcel Energy Inc","Utilities",-0.1,0
"3Q21","LFUS","Littelfuse Inc","Information Technology",0,0
"3Q21","URI","United Rentals Inc","Industrials",0,0
"3Q21","VZ","Verizon Communications Inc","Communication Services",-0.1,0
"3Q21","MCO","Moody's Corp","Financials",0,0
"3Q21","MO","Altria Group Inc","Consumer Staples",-0.2,0
"3Q21","WEX","WEX Inc","Financials",0,0
"3Q21","WISH","ContextLogic Inc","Consumer Discretionary",0,0
"3Q21","FDS","Factset Research Systems Inc","Financials",0,0
"3Q21","EQIX","Equinix Inc","Real Estate",0,0
"3Q21","AVGO","Broadcom Inc","Information Technology",0,0
"3Q21","MT","ArcelorMittal SA","Materials",-0.3,0
"3Q21","PPG","PPG Industries Inc","Materials",-0.1,0
"3Q21","SWK","Stanley Black & Decker Inc","Industrials",0,0
"3Q21","BA","Boeing Co","Industrials",0,0
"3Q21","CSGP","CoStar Group Inc","Industrials",-0.1,0
"3Q21","SNA","Snap-On Inc","Industrials",0,0
"3Q21","CRH","CRH PLC","Materials",-0.2,0
"3Q21","MNDY","Monday.Com Ltd","Information Technology",0,0
"3Q21","HON","Honeywell International Inc","Industrials",-0.1,0
"3Q21","CRL","Charles River Laboratories International Inc","Health Care",0,0
"3Q21","ADP","Automatic Data Processing Inc","Industrials",-0.1,0
"3Q21","SCCO","Southern Copper Corp","Materials",-0.2,0
"3Q21","PINS","Pinterest Inc","Communication Services",-0.2,0
"3Q21","VOD","Vodafone Group PLC","Communication Services",-0.8,0
"3Q21","CL","Colgate-Palmolive Co","Consumer Staples",-0.2,0
"3Q21","TFX","Teleflex Inc","Health Care",0,0
"3Q21","TFC","Truist Financial Corp","Financials",-0.2,0
"3Q21","WCN","Waste Connections Inc","Industrials",-0.1,0
"3Q21","BUD","Anheuser-Busch Inbev SA","Consumer Staples",-0.2,0
"3Q21","MSCI","MSCI Inc","Financials",0,0
"3Q21","ZBRA","Zebra Technologies Corp","Information Technology",0,0
"3Q21","ETR","Entergy Corp","Utilities",-0.1,0
"3Q21","ILMN","Illumina Inc","Health Care",0,0
"3Q21","AMGN","Amgen Inc","Health Care",-0.1,0
"3Q21","CX","Cemex SAB de CV","Materials",-2.1,0
"3Q21","PDD","PDD Holdings Inc","Consumer Discretionary",-0.2,0
"3Q21","GSK","GSK plc","Health Care",-0.4,0
"3Q21","LHX","L3Harris Technologies Inc","Industrials",-0.1,0
"3Q21","BP","BP PLC","Energy",-0.8,0
"3Q21","HDB","HDFC Bank Ltd","Financials",-0.3,0
"3Q21","COP","Conocophillips","Energy",-0.4,0
"3Q21","PG","Procter & Gamble Co","Consumer Staples",-0.2,0
"3Q21","MKL","Markel Group Inc","Financials",0,0
"3Q21","SNAP","Snap Inc","Communication Services",-0.3,0
"3Q21","QCOM","Qualcomm Inc","Information Technology",-0.2,0
"3Q21","INFY","Infosys Ltd","Information Technology",-1.1,0
"3Q21","PBR","Petroleo Brasileiro SA Petrobras","Energy",-2.4,0
"3Q21","PM","Philip Morris International Inc","Consumer Staples",-0.3,0
"3Q21","TEAM","Atlassian Corp","Information Technology",-0.1,0
"3Q21","SPGI","S&P Global Inc","Financials",-0.1,0
"3Q21","TSLA","Tesla Inc","Consumer Discretionary",-0.1,0
"3Q21","AMZN","Amazon.com Inc","Consumer Discretionary",-0.2,0
"3Q21","PSFE","Paysafe Ltd","Financials",-0.3,0
"3Q21","MCD","McDonald's Corp","Consumer Discretionary",-0.1,0
"3Q21","GOOG","Alphabet Inc","Communication Services",-0.2,0
"3Q21","VALE","Vale SA","Materials",-1.8,0
"3Q21","IBN","ICICI Bank Ltd","Financials",-2,0
"3Q21","UNH","UnitedHealth Group Inc","Health Care",-0.1,0
"3Q21","WMT","Walmart Inc","Consumer Staples",-0.3,0
"3Q21","BNTX","BioNTech SE","Health Care",-0.1,0
"3Q21","BGNE","Beigene Ltd","Health Care",-0.1,0
"3Q21","INTC","Intel Corp","Information Technology",-0.9,0
"3Q21","RTX","Raytheon Technologies Corp","Industrials",-0.6,0
"3Q21","FMX","Fomento Economico Mexicano SAB de CV","Consumer Staples",-0.7,0
"3Q21","SHEL","Shell PLC","Energy",-1.4,0
"3Q21","TMO","Thermo Fisher Scientific Inc","Health Care",-0.1,0
"3Q21","DHR","Danaher Corp","Health Care",-0.3,0
"3Q21","XOM","Exxon Mobil Corp","Energy",-1.6,0
"3Q21","CSCO","Cisco Systems Inc","Information Technology",-1.7,0
"3Q21","BKNG","Booking Holdings Inc","Consumer Discretionary",0,0
"3Q21","ADBE","Adobe Inc","Information Technology",-0.2,0
"3Q21","JPM","JPMorgan Chase & Co","Financials",-1.3,0
"3Q21","BABA","Alibaba Group Holding Ltd","Consumer Discretionary",-2.1,0
"3Q21","AAPL","Apple Inc","Information Technology",-4,0
