"quarter","Ticker","Name","Industry","buy/sell(mil $)"
"1Q22","KLIC","Kulicke and Soffa Industries Inc","Information Technology",3.9
"1Q22","MSI","Motorola Solutions Inc","Information Technology",3.9
"1Q22","SEE","Sealed Air Corp","Materials",3.9
"1Q22","AOSL","Alpha and Omega Semiconductor Ltd","Information Technology",3.8
"1Q22","ABNB","Airbnb Inc","Consumer Discretionary",3.7
"1Q22","CCS","Century Communities Inc","Consumer Discretionary",3.7
"1Q22","CME","CME Group Inc","Financials",3.7
"1Q22","ITT","ITT Inc","Industrials",3.7
"1Q22","JBL","Jabil Inc","Information Technology",3.7
"1Q22","NXPI","NXP Semiconductors NV","Information Technology",3.7
"1Q22","CMTL","Comtech Telecommunications Corp","Information Technology",3.6
"1Q22","HCSG","Healthcare Services Group Inc","Industrials",3.6
"1Q22","HIBB","Hibbett Inc","Consumer Discretionary",3.6
"1Q22","SKY","Skyline Champion Corp","Consumer Discretionary",3.6
"1Q22","SNA","Snap-On Inc","Industrials",3.6
"1Q22","TEX","Terex Corp","Industrials",3.6
"1Q22","ULTA","Ulta Beauty Inc","Consumer Discretionary",3.6
"1Q22","MTZ","MasTec Inc","Industrials",3.5
"1Q22","STEM","Stem Inc","Industrials",3.5
"1Q22","VMI","Valmont Industries Inc","Industrials",3.5
"1Q22","XPRO","Expro Group Holdings NV","Energy",3.5
"1Q22","AOS","A O Smith Corp","Industrials",3.4
"1Q22","ENIC","Enel Chile SA","Utilities",3.4
"1Q22","GHM","Graham Corp","Industrials",3.4
"1Q22","MRCY","Mercury Systems Inc","Industrials",3.4
"1Q22","TER","Teradyne Inc","Information Technology",3.4
"1Q22","TTEK","Tetra Tech Inc","Industrials",3.4
"1Q22","ATHM","Autohome Inc","Communication Services",3.3
"1Q22","HTH","Hilltop Holdings Inc","Financials",3.3
"1Q22","INT","World Fuel Services Corp","Energy",3.3
"1Q22","KMB","Kimberly-Clark Corp","Consumer Staples",3.3
"1Q22","TPH","Tri Pointe Homes Inc (Delaware)","Consumer Discretionary",3.3
"1Q22","WOOF","Petco Health and Wellness Company Inc","Consumer Discretionary",3.3
"1Q22","GGB","Gerdau SA","Materials",3.2
"1Q22","HLF","Herbalife Ltd","Consumer Staples",3.2
"1Q22","HP","Helmerich and Payne Inc","Energy",3.2
"1Q22","JHG","Janus Henderson Group PLC","Financials",3.2
"1Q22","ROK","Rockwell Automation Inc","Industrials",3.2
"1Q22","ZI","ZoomInfo Technologies Inc","Communication Services",3.2
"1Q22","ORI","Old Republic International Corp","Financials",3.1
"1Q22","VREX","Varex Imaging Corp","Health Care",3.1
"1Q22","AES","AES Corp","Utilities",3
"1Q22","AMZN","Amazon.com Inc","Consumer Discretionary",3
"1Q22","CUBE","CubeSmart","Real Estate",3
"1Q22","EMN","Eastman Chemical Co","Materials",3
"1Q22","ERJ","Embraer SA","Industrials",3
"1Q22","OI","O-I Glass Inc","Materials",3
"1Q22","PSFE","Paysafe Ltd","Financials",3
"1Q22","TARO","Taro Pharmaceutical Industries Ltd","Health Care",3
"1Q22","UTZ","UTZ Brands Inc","Consumer Staples",3
"1Q22","WELL","Welltower Inc","Real Estate",3
"1Q22","BIO","Bio Rad Laboratories Inc","Health Care",2.9
"1Q22","GDS","GDS Holdings Ltd","Information Technology",2.9
"1Q22","JOUT","Johnson Outdoors Inc","Consumer Discretionary",2.9
"1Q22","LGIH","LGI Homes Inc","Consumer Discretionary",2.9
"1Q22","SWKS","Skyworks Solutions Inc","Information Technology",2.9
"1Q22","WIRE","Encore Wire Corp","Industrials",2.9
"1Q22","WNC","Wabash National Corp","Industrials",2.9
"1Q22","ACCD","Accolade Inc","Health Care",2.8
"1Q22","FSTR","L B Foster Co","Industrials",2.8
"1Q22","TT","Trane Technologies PLC","Industrials",2.8
"1Q22","TTD","Trade Desk Inc","Communication Services",2.8
"1Q22","ARES","Ares Management Corp","Financials",2.7
"1Q22","AVDL","Avadel Pharmaceuticals PLC","Health Care",2.7
"1Q22","CCU","Compania Cervecerias Unidas SA","Consumer Staples",2.7
"1Q22","LZB","La-Z-Boy Inc","Consumer Discretionary",2.7
"1Q22","STX","Seagate Technology Holdings PLC","Information Technology",2.7
"1Q22","CTAS","Cintas Corp","Industrials",2.6
"1Q22","ENS","EnerSys","Industrials",2.6
"1Q22","GLT","Glatfelter Corp","Materials",2.6
"1Q22","IBKR","Interactive Brokers Group Inc","Financials",2.6
"1Q22","NYMT","New York Mortgage Trust Inc","Financials",2.6
"1Q22","TG","Tredegar Corp","Materials",2.6
"1Q22","CIR","Circor International Inc","Industrials",2.5
"1Q22","HRL","Hormel Foods Corp","Consumer Staples",2.5
"1Q22","HTLD","Heartland Express Inc","Industrials",2.5
"1Q22","NAVI","Navient Corp","Financials",2.5
"1Q22","EVBG","Everbridge Inc","Information Technology",2.4
"1Q22","FORM","FormFactor Inc","Information Technology",2.4
"1Q22","KBAL","Kimball International Inc","Industrials",2.4
"1Q22","RILY","B Riley Financial Inc","Financials",2.4
"1Q22","ATI","ATI Inc","Materials",2.3
"1Q22","DCO","Ducommun Inc","Industrials",2.3
"1Q22","DOOR","Masonite International Corp","Industrials",2.3
"1Q22","ESTE","Earthstone Energy Inc","Energy",2.3
"1Q22","LAKE","Lakeland Industries Inc","Consumer Discretionary",2.3
"1Q22","MOD","Modine Manufacturing Co","Consumer Discretionary",2.3
"1Q22","NDSN","Nordson Corp","Industrials",2.3
"1Q22","OSW","Onespaworld Holdings Ltd","Consumer Discretionary",2.3
"1Q22","PKOH","Park Ohio Holdings Corp","Industrials",2.3
"1Q22","TRP","TC Energy Corp","Energy",2.3
"1Q22","UMBF","UMB Financial Corp","Financials",2.3
"1Q22","VLD","Velo3D Inc","Industrials",2.3
"1Q22","VRA","Vera Bradley Inc","Consumer Discretionary",2.3
"1Q22","ZWS","Zurn Elkay Water Solutions Corp","Industrials",2.3
"1Q22","AAN","Aaron's Company Inc","Consumer Discretionary",2.2
"1Q22","AFYA","Afya Ltd","Consumer Discretionary",2.2
"1Q22","AL","Air Lease Corp","Industrials",2.2
"1Q22","BRZE","Braze Inc","Information Technology",2.2
"1Q22","COIN","Coinbase Global Inc","Financials",2.2
"1Q22","ED","Consolidated Edison Inc","Utilities",2.2
"1Q22","RPT","RPT Realty","Real Estate",2.2
"1Q22","TSLA","Tesla Inc","Consumer Discretionary",2.2
"1Q22","ALGT","Allegiant Travel Co","Industrials",2.1
"1Q22","ASIX","AdvanSix Inc","Materials",2.1
"1Q22","BMBL","Bumble Inc","Communication Services",2.1
"1Q22","HVT","Haverty Furniture Companies Inc","Consumer Discretionary",2.1
"1Q22","ORAN","Orange SA","Communication Services",2.1
"1Q22","OTTR","Otter Tail Corp","Utilities",2.1
"1Q22","PARR","Par Pacific Holdings Inc","Energy",2.1
"1Q22","VRM","Vroom Inc","Consumer Discretionary",2.1
"1Q22","AMBC","Ambac Financial Group Inc","Financials",2
"1Q22","BGFV","Big 5 Sporting Goods Corp","Consumer Discretionary",2
"1Q22","BXP","Boston Properties Inc","Real Estate",2
"1Q22","CDNA","CareDx Inc","Health Care",2
"1Q22","FLWS","1-800-Flowers.Com Inc","Consumer Discretionary",2
"1Q22","HCI","Hci Group Inc","Financials",2
"1Q22","IBTX","Independent Bank Group Inc","Financials",2
"1Q22","SFNC","Simmons First National Corp","Financials",2
"1Q22","AMKR","Amkor Technology Inc","Information Technology",1.9
"1Q22","BOOM","DMC Global Inc","Energy",1.9
"1Q22","EAF","GrafTech International Ltd","Industrials",1.9
"1Q22","JRVR","James River Group Holdings Ltd","Financials",1.9
"1Q22","KEYS","Keysight Technologies Inc","Information Technology",1.9
"1Q22","KIRK","Kirkland's Inc","Consumer Discretionary",1.9
"1Q22","MATW","Matthews International Corp","Industrials",1.9
"1Q22","NPK","National Presto Industries Inc","Industrials",1.9
"1Q22","NXRT","NexPoint Residential Trust Inc","Real Estate",1.9
"1Q22","PEB","Pebblebrook Hotel Trust","Real Estate",1.9
"1Q22","WD","Walker & Dunlop Inc","Financials",1.9
"1Q22","WSFS","WSFS Financial Corp","Financials",1.9
"1Q22","ACA","Arcosa Inc","Industrials",1.8
"1Q22","ATEN","A10 Networks Inc","Information Technology",1.8
"1Q22","ATUS","Altice USA Inc","Communication Services",1.8
"1Q22","AVNW","Aviat Networks Inc","Information Technology",1.8
"1Q22","BTI","British American Tobacco PLC","Consumer Staples",1.8
"1Q22","CONN","Conn's Inc","Consumer Discretionary",1.8
"1Q22","CRMT","America's CAR-MART Inc","Consumer Discretionary",1.8
"1Q22","GBX","Greenbrier Companies Inc","Industrials",1.8
"1Q22","GTLB","GitLab Inc","Information Technology",1.8
"1Q22","KOS","Kosmos Energy Ltd","Energy",1.8
"1Q22","MRVL","Marvell Technology Inc","Information Technology",1.8
"1Q22","NX","Quanex Building Products Corp","Industrials",1.8
"1Q22","PETS","Petmed Express Inc","Consumer Discretionary",1.8
"1Q22","RGP","Resources Connection Inc","Industrials",1.8
"1Q22","RMR","RMR Group Inc","Real Estate",1.8
"1Q22","TPL","Texas Pacific Land Corp","Energy",1.8
"1Q22","ACLS","Axcelis Technologies Inc","Information Technology",1.7
"1Q22","ALE","ALLETE Inc","Utilities",1.7
"1Q22","ASTE","Astec Industries Inc","Industrials",1.7
"1Q22","AUB","Atlantic Union Bankshares Corp","Financials",1.7
"1Q22","AVB","Avalonbay Communities Inc","Real Estate",1.7
"1Q22","CENX","Century Aluminum Co","Materials",1.7
"1Q22","CLDT","Chatham Lodging Trust","Real Estate",1.7
"1Q22","EA","Electronic Arts Inc","Communication Services",1.7
"1Q22","KALU","Kaiser Aluminum Corp","Materials",1.7
"1Q22","MC","Moelis & Co","Financials",1.7
"1Q22","NVGS","Navigator Holdings Ltd","Energy",1.7
"1Q22","OSTK","Overstock.com Inc","Consumer Discretionary",1.7
"1Q22","PPG","PPG Industries Inc","Materials",1.7
"1Q22","SNV","Synovus Financial Corp","Financials",1.7
"1Q22","WDC","Western Digital Corp","Information Technology",1.7
"1Q22","AMC","AMC Entertainment Holdings Inc","Communication Services",1.6
"1Q22","AX","Axos Financial Inc","Financials",1.6
"1Q22","CHUY","Chuy's Holdings Inc","Consumer Discretionary",1.6
"1Q22","DVA","DaVita Inc","Health Care",1.6
"1Q22","FCN","FTI Consulting Inc","Industrials",1.6
"1Q22","GILD","Gilead Sciences Inc","Health Care",1.6
"1Q22","MTW","Manitowoc Company Inc","Industrials",1.6
"1Q22","NVT","nVent Electric PLC","Industrials",1.6
"1Q22","OMI","Owens & Minor Inc","Health Care",1.6
"1Q22","PIPR","Piper Sandler Companies","Financials",1.6
"1Q22","AWI","Armstrong World Industries Inc","Industrials",1.5
"1Q22","CAKE","Cheesecake Factory Inc","Consumer Discretionary",1.5
"1Q22","CYH","Community Health Systems Inc","Health Care",1.5
"1Q22","EGHT","8x8 Inc","Information Technology",1.5
"1Q22","EWBC","East West Bancorp Inc","Financials",1.5
"1Q22","FLGT","Fulgent Genetics Inc","Health Care",1.5
"1Q22","FOX","Fox Corp","Communication Services",1.5
"1Q22","GDDY","GoDaddy Inc","Information Technology",1.5
"1Q22","GLDD","Great Lakes Dredge & Dock Corp","Industrials",1.5
"1Q22","HSII","Heidrick & Struggles International Inc","Industrials",1.5
"1Q22","LMT","Lockheed Martin Corp","Industrials",1.5
"1Q22","MMC","Marsh & McLennan Companies Inc","Financials",1.5
"1Q22","MNST","Monster Beverage Corp","Consumer Staples",1.5
"1Q22","MYRG","MYR Group Inc","Industrials",1.5
"1Q22","OIS","Oil States International Inc","Energy",1.5
"1Q22","PLTK","Playtika Holding Corp","Communication Services",1.5
"1Q22","POWL","Powell Industries Inc","Industrials",1.5
"1Q22","RADI","Radius Global Infrastructure Inc","Communication Services",1.5
"1Q22","SBCF","Seacoast Banking Corporation of Florida","Financials",1.5
"1Q22","SF","Stifel Financial Corp","Financials",1.5
"1Q22","TCS","Container Store Group Inc","Consumer Discretionary",1.5
"1Q22","TLIS","Talis Biomedical Corp","Health Care",1.5
"1Q22","TLS","Telos Corp","Information Technology",1.5
"1Q22","TSE","Trinseo PLC","Materials",1.5
"1Q22","UVE","Universal Insurance Holdings Inc","Financials",1.5
"1Q22","VFC","VF Corp","Consumer Discretionary",1.5
"1Q22","ALX","Alexander's Inc","Real Estate",1.4
"1Q22","AVTR","Avantor Inc","Health Care",1.4
"1Q22","AZTA","Azenta Inc","Health Care",1.4
"1Q22","CENT","Central Garden & Pet Co","Consumer Staples",1.4
"1Q22","CVEO","Civeo Corp","Industrials",1.4
"1Q22","DEN","Denbury Inc","Energy",1.4
"1Q22","FN","Fabrinet","Information Technology",1.4
"1Q22","FWRD","Forward Air Corp","Industrials",1.4
"1Q22","GPI","Group 1 Automotive Inc","Consumer Discretionary",1.4
"1Q22","HUBB","Hubbell Inc","Industrials",1.4
"1Q22","LBRT","Liberty Energy Inc","Energy",1.4
"1Q22","LTHM","Livent Corp","Materials",1.4
"1Q22","MDC","MDC Holdings Inc","Consumer Discretionary",1.4
"1Q22","MESA","Mesa Air Group Inc","Industrials",1.4
"1Q22","MTDR","Matador Resources Co","Energy",1.4
"1Q22","PBH","Prestige Consumer Healthcare Inc","Health Care",1.4
"1Q22","PECO","Phillips Edison & Co Inc","Real Estate",1.4
"1Q22","SCWX","SecureWorks Corp","Information Technology",1.4
"1Q22","SKT","Tanger Factory Outlet Centers Inc","Real Estate",1.4
"1Q22","UCTT","Ultra Clean Holdings Inc","Information Technology",1.4
"1Q22","UPST","Upstart Holdings Inc","Financials",1.4
"1Q22","VSEC","VSE Corp","Industrials",1.4
"1Q22","AYX","Alteryx Inc","Information Technology",1.3
"1Q22","BLFY","Blue Foundry Bancorp","Financials",1.3
"1Q22","BVS","Bioventus Inc","Health Care",1.3
"1Q22","CASS","Cass Information Systems Inc","Financials",1.3
"1Q22","DOC","Physicians Realty Trust","Real Estate",1.3
"1Q22","DUK","Duke Energy Corp","Utilities",1.3
"1Q22","FNV","Franco-Nevada Corp","Materials",1.3
"1Q22","HCCI","Heritage-Crystal Clean Inc","Industrials",1.3
"1Q22","HL","Hecla Mining Co","Materials",1.3
"1Q22","MFA","MFA Financial Inc","Financials",1.3
"1Q22","PBA","Pembina Pipeline Corp","Energy",1.3
"1Q22","PEGY","Pineapple Energy Inc","Industrials",1.3
"1Q22","SEM","Select Medical Holdings Corp","Health Care",1.3
"1Q22","SGRY","Surgery Partners Inc","Health Care",1.3
"1Q22","SPWH","Sportsmans Warehouse Holdings Inc","Consumer Discretionary",1.3
"1Q22","WM","Waste Management Inc","Industrials",1.3
"1Q22","WSM","Williams-Sonoma Inc","Consumer Discretionary",1.3
"1Q22","ZUMZ","Zumiez Inc","Consumer Discretionary",1.3
"1Q22","ACCO","ACCO Brands Corp","Industrials",1.2
"1Q22","ALTO","Alto Ingredients Inc","Materials",1.2
"1Q22","AMBP","Ardagh Metal Packaging SA","Materials",1.2
"1Q22","BHR","Braemar Hotels & Resorts Inc","Real Estate",1.2
"1Q22","BKD","Brookdale Senior Living Inc","Health Care",1.2
"1Q22","CMCO","Columbus McKinnon Corp","Industrials",1.2
"1Q22","CROX","Crocs Inc","Consumer Discretionary",1.2
"1Q22","DLB","Dolby Laboratories Inc","Information Technology",1.2
"1Q22","ENOV","Enovis Corp","Health Care",1.2
"1Q22","EXR","Extra Space Storage Inc","Real Estate",1.2
"1Q22","GIS","General Mills Inc","Consumer Staples",1.2
"1Q22","HMST","HomeStreet Inc","Financials",1.2
"1Q22","LINC","Lincoln Educational Services Corp","Consumer Discretionary",1.2
"1Q22","OFIX","Orthofix Medical Inc","Health Care",1.2
"1Q22","OSUR","OraSure Technologies Inc","Health Care",1.2
"1Q22","PATK","Patrick Industries Inc","Consumer Discretionary",1.2
"1Q22","SEIC","SEI Investments Co","Financials",1.2
"1Q22","SLVM","Sylvamo Corp","Materials",1.2
"1Q22","SYNH","Syneos Health Inc","Health Care",1.2
"1Q22","TREX","Trex Company Inc","Industrials",1.2
"1Q22","UFI","Unifi Inc","Consumer Discretionary",1.2
"1Q22","UNVR","Univar Solutions Inc","Industrials",1.2
"1Q22","URBN","Urban Outfitters Inc","Consumer Discretionary",1.2
"1Q22","ALEX","Alexander & Baldwin Inc (Hawaii)","Real Estate",1.1
"1Q22","ALGM","Allegro Microsystems Inc","Information Technology",1.1
"1Q22","APEI","American Public Education Inc","Consumer Discretionary",1.1
"1Q22","ATRO","Astronics Corp","Industrials",1.1
"1Q22","BALY","Bally's Corp","Consumer Discretionary",1.1
"1Q22","BJRI","BJ's Restaurants Inc","Consumer Discretionary",1.1
"1Q22","BKI","Black Knight Inc","Information Technology",1.1
"1Q22","COMM","CommScope Holding Company Inc","Information Technology",1.1
"1Q22","COOK","Traeger Inc","Consumer Discretionary",1.1
"1Q22","EBF","Ennis Inc","Industrials",1.1
"1Q22","FFWM","First Foundation Inc","Financials",1.1
"1Q22","FRG","Franchise Group Inc","Consumer Discretionary",1.1
"1Q22","HBCP","Home Bancorp Inc","Financials",1.1
"1Q22","HST","Host Hotels & Resorts Inc","Real Estate",1.1
"1Q22","HZO","MarineMax Inc","Consumer Discretionary",1.1
"1Q22","LOCO","El Pollo Loco Holdings Inc","Consumer Discretionary",1.1
"1Q22","LPRO","Open Lending Corp","Financials",1.1
"1Q22","MLR","Miller Industries Inc","Industrials",1.1
"1Q22","MMSI","Merit Medical Systems Inc","Health Care",1.1
"1Q22","PARAA","Paramount Global","Communication Services",1.1
"1Q22","RNST","Renasant Corp","Financials",1.1
"1Q22","UA","Under Armour Inc","Consumer Discretionary",1.1
"1Q22","VCTR","Victory Capital Holdings Inc","Financials",1.1
"1Q22","WTI","W&T Offshore Inc","Energy",1.1
"1Q22","AGM","Federal Agricultural Mortgage Corp","Financials",1
"1Q22","ARCB","ArcBest Corp","Industrials",1
"1Q22","CAMP","CalAmp Corp","Information Technology",1
"1Q22","CASA","Casa Systems Inc","Information Technology",1
"1Q22","FHI","Federated Hermes Inc","Financials",1
"1Q22","HOG","Harley-Davidson Inc","Consumer Discretionary",1
"1Q22","NEOG","Neogen Corp","Health Care",1
"1Q22","NKSH","National Bankshares Inc","Financials",1
"1Q22","ONEW","OneWater Marine Inc","Consumer Discretionary",1
"1Q22","PRLB","Proto Labs Inc","Industrials",1
"1Q22","ROST","Ross Stores Inc","Consumer Discretionary",1
"1Q22","STC","Stewart Information Services Corp","Financials",1
"1Q22","STRT","Strattec Security Corp","Consumer Discretionary",1
"1Q22","TGT","Target Corp","Consumer Staples",1
"1Q22","WSR","Whitestone REIT","Real Estate",1
"1Q22","ZD","Ziff Davis Inc","Communication Services",1
"1Q22","ADEA","Adeia Inc","Information Technology",0.9
"1Q22","AHH","Armada Hoffler Properties Inc","Real Estate",0.9
"1Q22","ALCO","Alico Inc","Consumer Staples",0.9
"1Q22","ANIK","Anika Therapeutics Inc","Health Care",0.9
"1Q22","AORT","Artivion Inc","Health Care",0.9
"1Q22","AVAV","AeroVironment Inc","Industrials",0.9
"1Q22","BLBD","Blue Bird Corp","Industrials",0.9
"1Q22","CCNE","CNB Financial Corp","Financials",0.9
"1Q22","CPF","Central Pacific Financial Corp","Financials",0.9
"1Q22","DHC","Diversified Healthcare Trust","Real Estate",0.9
"1Q22","DY","Dycom Industries Inc","Industrials",0.9
"1Q22","DZSI","DZS Inc","Information Technology",0.9
"1Q22","ESNT","Essent Group Ltd","Financials",0.9
"1Q22","EVC","Entravision Communications Corp","Communication Services",0.9
"1Q22","FFIC","Flushing Financial Corp","Financials",0.9
"1Q22","HI","Hillenbrand Inc","Industrials",0.9
"1Q22","HRB","H & R Block Inc","Consumer Discretionary",0.9
"1Q22","IDA","Idacorp Inc","Utilities",0.9
"1Q22","IDCC","InterDigital Inc","Information Technology",0.9
"1Q22","INDB","Independent Bank Corp (Massachusetts)","Financials",0.9
"1Q22","LBAI","Lakeland Bancorp Inc","Financials",0.9
"1Q22","LL","LL Flooring Holdings Inc","Consumer Discretionary",0.9
"1Q22","MAC","Macerich Co","Real Estate",0.9
"1Q22","MODG","Topgolf Callaway Brands Corp","Consumer Discretionary",0.9
"1Q22","NWN","Northwest Natural Holding Co","Utilities",0.9
"1Q22","ONTO","Onto Innovation Inc","Information Technology",0.9
"1Q22","PBPB","Potbelly Corp","Consumer Discretionary",0.9
"1Q22","PRTS","Carparts.Com Inc","Consumer Discretionary",0.9
"1Q22","PSTG","Pure Storage Inc","Information Technology",0.9
"1Q22","RDNT","RadNet Inc","Health Care",0.9
"1Q22","SIG","Signet Jewelers Ltd","Consumer Discretionary",0.9
"1Q22","SYNA","Synaptics Inc","Information Technology",0.9
"1Q22","TGI","Triumph Group Inc","Industrials",0.9
"1Q22","TILE","Interface Inc","Industrials",0.9
"1Q22","TKR","Timken Co","Industrials",0.9
"1Q22","TRMK","Trustmark Corp","Financials",0.9
"1Q22","TTMI","TTM Technologies Inc","Information Technology",0.9
"1Q22","TWLO","Twilio Inc","Information Technology",0.9
"1Q22","WIT","Wipro Ltd","Information Technology",0.9
"1Q22","AAIC","Arlington Asset Investment Corp","Financials",0.8
"1Q22","AEO","American Eagle Outfitters Inc","Consumer Discretionary",0.8
"1Q22","ALK","Alaska Air Group Inc","Industrials",0.8
"1Q22","AMN","AMN Healthcare Services Inc","Health Care",0.8
"1Q22","ARCH","Arch Resources Inc","Energy",0.8
"1Q22","ATKR","Atkore Inc","Industrials",0.8
"1Q22","CDMO","Avid Bioservices Inc","Health Care",0.8
"1Q22","CHEF","Chefs' Warehouse Inc","Consumer Staples",0.8
"1Q22","CRNC","Cerence Inc","Information Technology",0.8
"1Q22","CVCO","Cavco Industries Inc","Consumer Discretionary",0.8
"1Q22","DBI","Designer Brands Inc","Consumer Discretionary",0.8
"1Q22","DECK","Deckers Outdoor Corp","Consumer Discretionary",0.8
"1Q22","DGII","Digi International Inc","Information Technology",0.8
"1Q22","FIX","Comfort Systems USA Inc","Industrials",0.8
"1Q22","HAYN","Haynes International Inc","Materials",0.8
"1Q22","IMGN","ImmunoGen Inc","Health Care",0.8
"1Q22","ITI","Iteris Inc","Information Technology",0.8
"1Q22","MGPI","MGP Ingredients Inc","Consumer Staples",0.8
"1Q22","MWA","Mueller Water Products Inc","Industrials",0.8
"1Q22","PNTG","Pennant Group Inc","Health Care",0.8
"1Q22","RBCAA","Republic Bancorp Inc","Financials",0.8
"1Q22","TIGO","Millicom International Cellular SA","Communication Services",0.8
"1Q22","TNDM","Tandem Diabetes Care Inc","Health Care",0.8
"1Q22","TPX","Tempur Sealy International Inc","Consumer Discretionary",0.8
"1Q22","VVX","V2X Inc","Industrials",0.8
"1Q22","ADTN","ADTRAN Holdings Inc","Information Technology",0.7
"1Q22","AMED","Amedisys Inc","Health Care",0.7
"1Q22","AVNS","Avanos Medical Inc","Health Care",0.7
"1Q22","BCPC","Balchem Corp","Materials",0.7
"1Q22","BGS","B&G Foods Inc","Consumer Staples",0.7
"1Q22","BUSE","First Busey Corp","Financials",0.7
"1Q22","CODI","Compass Diversified Holdings","Financials",0.7
"1Q22","CPB","Campbell Soup Co","Consumer Staples",0.7
"1Q22","EIG","Employers Holdings Inc","Financials",0.7
"1Q22","ESS","Essex Property Trust Inc","Real Estate",0.7
"1Q22","FARM","Farmer Bros Co","Consumer Staples",0.7
"1Q22","GHL","Greenhill & Co Inc","Financials",0.7
"1Q22","HBNC","Horizon Bancorp Inc","Financials",0.7
"1Q22","KMPR","Kemper Corp","Financials",0.7
"1Q22","LPG","Dorian LPG Ltd","Energy",0.7
"1Q22","LYG","Lloyds Banking Group PLC","Financials",0.7
"1Q22","MEOH","Methanex Corp","Materials",0.7
"1Q22","MLI","Mueller Industries Inc","Industrials",0.7
"1Q22","MTH","Meritage Homes Corp","Consumer Discretionary",0.7
"1Q22","NATH","Nathan's Famous Inc","Consumer Discretionary",0.7
"1Q22","NDLS","Noodles & Co","Consumer Discretionary",0.7
"1Q22","NR","Newpark Resources Inc","Energy",0.7
"1Q22","NSIT","Insight Enterprises Inc","Information Technology",0.7
"1Q22","OPCH","Option Care Health Inc","Health Care",0.7
"1Q22","ORN","Orion Group Holdings Inc","Industrials",0.7
"1Q22","PBF","PBF Energy Inc","Energy",0.7
"1Q22","PGTI","PGT Innovations Inc","Industrials",0.7
"1Q22","PH","Parker-Hannifin Corp","Industrials",0.7
"1Q22","PNR","Pentair PLC","Industrials",0.7
"1Q22","QNST","Quinstreet Inc","Communication Services",0.7
"1Q22","RGF","Real Good Food Company Inc","Consumer Staples",0.7
"1Q22","RMBS","Rambus Inc","Information Technology",0.7
"1Q22","ROKU","Roku Inc","Communication Services",0.7
"1Q22","RUTH","Ruth's Hospitality Group Inc","Consumer Discretionary",0.7
"1Q22","SCTL","Societal CDMO Inc","Health Care",0.7
"1Q22","SHOO","Steven Madden Ltd","Consumer Discretionary",0.7
"1Q22","TRC","Tejon Ranch Co","Real Estate",0.7
"1Q22","USX","US Xpress Enterprises Inc","Industrials",0.7
"1Q22","VC","Visteon Corp","Consumer Discretionary",0.7
"1Q22","VRTS","Virtus Investment Partners Inc","Financials",0.7
"1Q22","WHR","Whirlpool Corp","Consumer Discretionary",0.7
"1Q22","YETI","Yeti Holdings Inc","Consumer Discretionary",0.7
"1Q22","ABCB","Ameris Bancorp","Financials",0.6
"1Q22","AFRM","Affirm Holdings Inc","Financials",0.6
"1Q22","AVNT","Avient Corp","Materials",0.6
"1Q22","BANR","Banner Corp","Financials",0.6
"1Q22","BW","Babcock & Wilcox Enterprises Inc","Industrials",0.6
"1Q22","CRK","Comstock Resources Inc","Energy",0.6
"1Q22","DHIL","Diamond Hill Investment Group Inc","Financials",0.6
"1Q22","EBS","Emergent BioSolutions Inc","Health Care",0.6
"1Q22","ETD","Ethan Allen Interiors Inc","Consumer Discretionary",0.6
"1Q22","FARO","FARO Technologies Inc","Information Technology",0.6
"1Q22","GPMT","Granite Point Mortgage Trust Inc","Financials",0.6
"1Q22","HFWA","Heritage Financial Corp","Financials",0.6
"1Q22","HRMY","Harmony Biosciences Holdings Inc","Health Care",0.6
"1Q22","HURC","Hurco Companies Inc","Industrials",0.6
"1Q22","IBOC","International Bancshares Corp","Financials",0.6
"1Q22","KFRC","Kforce Inc","Industrials",0.6
"1Q22","KNSL","Kinsale Capital Group Inc","Financials",0.6
"1Q22","LADR","Ladder Capital Corp","Financials",0.6
"1Q22","LE","Lands End Inc","Consumer Discretionary",0.6
"1Q22","LMND","Lemonade Inc","Financials",0.6
"1Q22","LSTR","Landstar System Inc","Industrials",0.6
"1Q22","LXFR","Luxfer Holdings PLC","Industrials",0.6
"1Q22","MDXG","MiMedx Group Inc","Health Care",0.6
"1Q22","MED","Medifast Inc","Consumer Staples",0.6
"1Q22","MKC","McCormick & Company Inc","Consumer Staples",0.6
"1Q22","NUE","Nucor Corp","Materials",0.6
"1Q22","ODFL","Old Dominion Freight Line Inc","Industrials",0.6
"1Q22","OESX","Orion Energy Systems Inc","Industrials",0.6
"1Q22","ORLY","O'Reilly Automotive Inc","Consumer Discretionary",0.6
"1Q22","PFC","Premier Financial Corp (OHIO)","Financials",0.6
"1Q22","PKE","Park Aerospace Corp","Industrials",0.6
"1Q22","PLUG","Plug Power Inc","Industrials",0.6
"1Q22","PRA","ProAssurance Corp","Financials",0.6
"1Q22","PYCR","Paycor HCM Inc","Industrials",0.6
"1Q22","RJF","Raymond James Financial Inc","Financials",0.6
"1Q22","RMAX","Re/Max Holdings Inc","Real Estate",0.6
"1Q22","SABR","Sabre Corp","Consumer Discretionary",0.6
"1Q22","SBSI","Southside Bancshares Inc","Financials",0.6
"1Q22","SFBS","ServisFirst Bancshares Inc","Financials",0.6
"1Q22","SR","Spire Inc","Utilities",0.6
"1Q22","SRCE","1st Source Corp","Financials",0.6
"1Q22","STBA","S&T Bancorp Inc","Financials",0.6
